LAT;;;;;51.1000;51.1000;51.1000;51.1000;51.1000
LON;;;;;17.0333;17.0333;17.0333;17.0333;17.0333
ASL;;;;;119.000;119.000;119.000;119.000;119.000
CITY;;;;;Wrocław;Wrocław;Wrocław;Wrocław;Wrocław
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS12;NEMS4
LEVEL;;;;;2 m above gnd;2 m above gnd;MSL;sfc;sfc
NAME;;;;;Temperature;Relative humidity;Mean Sea Level Pressure;Total Precipitation;Snowfall amount
UNIT;;;;;°C;%;hPa;mm;cm
AGGREGATION;;;;;;;;;
UTC_OFFSET;;;;;1;1;1;1;1

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Relative humidity  [2 m above gnd];Mean Sea Level Pressure  [MSL];Total Precipitation  [sfc];Snowfall amount  [sfc]
2016;11;27;05;00;2.99;85.00;1015.20;0.00;0.00
2016;11;27;06;00;3.06;88.00;1015.20;0.00;0.00
2016;11;27;07;00;2.86;89.00;1014.90;0.00;0.00
2016;11;27;08;00;2.80;89.00;1015.90;0.00;0.00
2016;11;27;09;00;2.88;90.00;1016.10;0.00;0.00
2016;11;27;10;00;3.23;89.00;1016.80;0.00;0.00
2016;11;27;11;00;3.67;87.00;1017.20;0.00;0.00
2016;11;27;12;00;4.16;84.00;1017.20;0.00;0.00
2016;11;27;13;00;4.84;80.00;1013.20;0.00;0.00
2016;11;27;14;00;5.19;78.00;1013.30;0.00;0.00
2016;11;27;15;00;5.55;70.00;1013.50;0.00;0.00
2016;11;27;16;00;4.70;72.00;1014.00;0.00;0.00
2016;11;27;17;00;3.92;75.00;1015.00;0.00;0.00
2016;11;27;18;00;3.16;76.00;1015.00;0.00;0.00
2016;11;27;19;00;2.57;75.00;1015.40;0.00;0.00
2016;11;27;20;00;1.80;76.00;1016.70;0.00;0.00
2016;11;27;21;00;1.12;79.00;1017.50;0.00;0.00
2016;11;27;22;00;0.47;80.00;1018.60;0.00;0.00
2016;11;27;23;00;-0.15;78.00;1018.70;0.00;0.00
2016;11;28;00;00;-0.62;78.00;1018.90;0.00;0.00
2016;11;28;01;00;-0.81;76.00;1020.20;0.00;0.00
2016;11;28;02;00;-1.05;76.00;1020.50;0.00;0.00
2016;11;28;03;00;-1.14;76.00;1021.40;0.00;0.00
2016;11;28;04;00;-0.65;74.00;1021.70;0.00;0.00
2016;11;28;05;00;-0.01;73.00;1022.60;0.00;0.00
2016;11;28;06;00;0.42;74.00;1024.10;0.00;0.00
2016;11;28;07;00;0.48;72.00;1023.70;0.00;0.00
2016;11;28;08;00;0.42;75.00;1025.10;0.00;0.00
2016;11;28;09;00;0.63;78.00;1026.10;0.00;0.00
2016;11;28;10;00;1.40;74.00;1026.50;0.00;0.00
2016;11;28;11;00;2.28;71.00;1027.60;0.00;0.00
2016;11;28;12;00;2.71;68.00;1028.80;0.00;0.00
2016;11;28;13;00;2.30;75.00;1024.30;0.00;0.00
2016;11;28;14;00;1.53;87.00;1025.20;0.00;0.28
2016;11;28;15;00;1.25;91.00;1027.30;0.00;0.77
2016;11;28;16;00;1.91;72.00;1028.00;0.00;0.00
2016;11;28;17;00;0.31;79.00;1029.30;0.00;0.00
2016;11;28;18;00;0.02;81.00;1030.20;0.00;0.00
2016;11;28;19;00;-0.61;84.00;1031.00;0.00;0.00
2016;11;28;20;00;-0.90;85.00;1032.10;0.00;0.00
2016;11;28;21;00;-1.18;86.00;1032.90;0.00;0.00
2016;11;28;22;00;-1.54;88.00;1033.70;0.00;0.00
2016;11;28;23;00;-2.00;90.00;1033.90;0.00;0.00
2016;11;29;00;00;-2.48;92.00;1033.70;0.00;0.00
2016;11;29;01;00;-2.71;92.00;1034.10;0.00;0.00
2016;11;29;02;00;-2.89;93.00;1034.50;0.00;0.00
2016;11;29;03;00;-3.04;93.00;1035.00;0.00;0.00
2016;11;29;04;00;-3.28;94.00;1034.60;0.00;0.00
2016;11;29;05;00;-3.28;94.00;1034.20;0.00;0.00
2016;11;29;06;00;-3.33;93.00;1035.20;0.00;0.00
2016;11;29;07;00;-3.33;91.00;1034.60;0.00;0.00
2016;11;29;08;00;-3.09;87.00;1034.70;0.00;0.00
2016;11;29;09;00;-1.49;77.00;1035.10;0.00;0.00
2016;11;29;10;00;-0.14;70.00;1034.80;0.00;0.00
2016;11;29;11;00;0.92;65.00;1034.20;0.00;0.00
2016;11;29;12;00;1.60;61.00;1034.70;0.00;0.00
2016;11;29;13;00;1.84;59.00;1034.00;0.00;0.00
2016;11;29;14;00;1.81;61.00;1034.00;0.00;0.00
2016;11;29;15;00;1.25;67.00;1034.60;0.00;0.00
2016;11;29;16;00;0.33;73.00;1035.10;0.00;0.00
2016;11;29;17;00;-0.19;82.00;1035.80;0.00;0.00
2016;11;29;18;00;-0.72;88.00;1035.90;0.00;0.00
2016;11;29;19;00;-1.15;88.00;1036.20;0.00;0.00
2016;11;29;20;00;-0.92;82.00;1036.80;0.00;0.00
2016;11;29;21;00;-0.54;81.00;1036.80;0.00;0.00
2016;11;29;22;00;-0.70;82.00;1036.70;0.00;0.00
2016;11;29;23;00;-0.74;82.00;1036.30;0.00;0.00
